S-10B
S-2B Google 1 [0.6879432624113475] S:24, I:0, D:72
S-2B Kaldi 1 [0.5673758865248227] S:46, I:1, D:33
S-2B Google 2 [0.5780933062880325] S:140, I:4, D:141
S-2B Kaldi 2 [0.40973630831643004] S:118, I:10, D:74
S-2B Google 3 [0.5] S:38, I:0, D:42
S-2B Kaldi 3 [0.3390804597701149] S:36, I:0, D:21
S-2B Google 4 [0.49725274725274726] S:81, I:1, D:96
S-2B Kaldi 4 [0.4010989010989011] S:99, I:4, D:43
S-2B Google 5 [0.5348360655737705] S:93, I:2, D:163
S-2B Kaldi 5 [0.32581967213114754] S:85, I:2, D:71
S-17A
S-17A Google 0 [0.34232365145228216] S:78, I:3, D:84
S-17A Kaldi 0 [0.2074688796680498] S:69, I:7, D:23
S-17A Google 1 [0.2646048109965636] S:78, I:4, D:69
S-17A Kaldi 1 [0.14432989690721648] S:58, I:4, D:22
S-17A Google 2 [0.2197452229299363] S:28, I:3, D:38
S-17A Kaldi 2 [0.10191082802547771] S:21, I:5, D:4
S-17A Google 3 [0.29983525535420097] S:107, I:6, D:65
S-17A Kaldi 3 [0.16474464579901152] S:69, I:13, D:17
S-17A Google 4 [0.296875] S:101, I:3, D:80
S-17A Kaldi 4 [0.140625] S:58, I:5, D:25
S-17A Google 5 [0.3076923076923077] S:41, I:0, D:59
S-17A Kaldi 5 [0.14461538461538462] S:31, I:2, D:14
S-17A Google 6 [0.36046511627906974] S:55, I:6, D:27
S-17A Kaldi 6 [0.1821705426356589] S:36, I:6, D:5
S-17A Google 7 [0.3522267206477733] S:113, I:5, D:53
S-17A Kaldi 7 [0.18218623481781376] S:63, I:9, D:17
S-17A Google 8 [0.3026315789473684] S:31, I:5, D:29
S-17A Kaldi 8 [0.12280701754385964] S:19, I:3, D:2
S-17A Google 9 [0.2584856396866841] S:50, I:4, D:38
S-17A Kaldi 9 [0.15404699738903394] S:37, I:5, D:16
S-17A Google 10 [0.1922365988909427] S:53, I:6, D:39
S-17A Kaldi 10 [0.11460258780036968] S:38, I:6, D:18
S-17A Google 11 [0.20481927710843373] S:11, I:0, D:6
S-17A Kaldi 11 [0.18072289156626506] S:11, I:1, D:3
S-25A
S-25A  empty reference transcript
S-15C
S-15C Google 0 [0.34959349593495936] S:39, I:2, D:43
S-15C Kaldi 0 [0.2032520325203252] S:40, I:4, D:6
S-15C Google 1 [0.29389312977099236] S:37, I:3, D:36
S-15C Kaldi 1 [0.21755725190839695] S:35, I:9, D:13
S-15C Google 2 [0.3380281690140845] S:36, I:3, D:32
S-15C Kaldi 2 [0.23943661971830985] S:31, I:7, D:13
S-15C Google 3 [0.30042918454935624] S:29, I:1, D:37
S-15C Kaldi 3 [0.20600858369098712] S:37, I:1, D:9
S-15C Google 4 [0.19912472647702406] S:38, I:4, D:46
S-15C Kaldi 4 [0.15317286652078774] S:43, I:13, D:13
S-15C Google 5 [0.34818941504178275] S:60, I:3, D:61
S-15C Kaldi 5 [0.20891364902506965] S:49, I:2, D:22
S-15C Google 6 [0.48148148148148145] S:6, I:1, D:3
S-15C Kaldi 6 [0.5555555555555556] S:11, I:0, D:3
S-15C Google 7 [0.5892857142857143] S:34, I:5, D:26
S-15C Kaldi 7 [0.41964285714285715] S:21, I:16, D:7
S-15C Google 8 [0.20202020202020202] S:34, I:2, D:23
S-15C Kaldi 8 [0.18518518518518517] S:29, I:14, D:12
S-1A
S-1A  empty reference transcript
S-24D
S-24D Google 0 [0.5185185185185185] S:59, I:0, D:61
S-24D Kaldi 0 [0.3004115226337449] S:51, I:4, D:18
S-24D Google 1 [0.4108527131782946] S:52, I:1, D:47
S-24D Kaldi 1 [0.21705426356589147] S:33, I:5, D:18
S-24D Google 2 [0.43882978723404253] S:95, I:5, D:62
S-24D Kaldi 2 [0.2632978723404255] S:63, I:9, D:27
S-24D Google 3 [0.37579617834394907] S:94, I:4, D:78
S-24D Kaldi 3 [0.2632696390658174] S:82, I:13, D:29
S-24D Google 4 [0.4037854889589905] S:122, I:2, D:130
S-24D Kaldi 4 [0.21766561514195584] S:92, I:21, D:25
S-24D Google 5 [0.4451219512195122] S:122, I:2, D:94
S-24D Kaldi 5 [0.2601626016260163] S:80, I:9, D:38
S-24D Google 6 [0.4691358024691358] S:15, I:0, D:19
S-24D Kaldi 6 [0.20987654320987653] S:9, I:0, D:6
S-24D Google 7 [0.5517241379310345] S:24, I:1, D:7
S-24D Kaldi 7 [0.41379310344827586] S:19, I:4, D:1
S-24D Google 8 [0.30357142857142855] S:5, I:0, D:12
S-24D Kaldi 8 [0.23214285714285715] S:7, I:1, D:5
S-24D Google 9 [0.5548387096774193] S:49, I:0, D:34
S-24D Kaldi 9 [0.33548387096774196] S:34, I:8, D:5
S-24D Google 10 [0.5] S:17, I:0, D:19
S-24D Kaldi 10 [0.19736842105263158] S:11, I:1, D:2
S-24D Google 11 [0.5] S:24, I:1, D:26
S-24D Kaldi 11 [0.35294117647058826] S:23, I:2, D:10
S-31C
S-31C  empty reference transcript

Google Mean: 0.4210148987174418 STDev: 0.01818171363858128 Kaldi Mean: 0.2824603535034514 STDev: 0.012528267960206752

Kaldi has a lower mean error and standard deviation than Google. This implies that Kaldi has superior performance on this dataset. In general, it seems like Google has a higher number of substitution and deletion errors than Kaldi and Kaldi has a higher number of insertion errors than Google.
